datetime,I_static_A,I_dynamic_A,rho_eff_Km_W,dryout
2023-02-04T03:00,860.6284910241274,577.5698622330051,3.3333333333333335,1
2023-02-04T04:00,861.1145845342332,577.8960807635236,3.3333333333333335,1
2023-02-04T05:00,860.6284910241274,577.5698622330051,3.3333333333333335,1
2023-02-04T06:00,862.0859492926229,578.5479660026626,3.3333333333333335,1
2023-02-04T07:00,862.0859492926229,578.5479660026626,3.3333333333333335,1
2023-02-04T08:00,853.7941237037666,572.983301791608,3.3333333333333335,1
2023-02-04T09:00,846.4103518061438,568.0280346093712,3.3333333333333335,1
2023-02-04T10:00,836.9640667780919,561.6886098759729,3.3333333333333335,1
2023-02-04T11:00,826.3978208106837,554.5975766469265,3.3333333333333335,1
2023-02-04T12:00,818.7670219385759,549.4765290645412,3.3333333333333335,1
2023-02-04T13:00,813.6400646865762,546.0358156503383,3.3333333333333335,1
2023-02-04T14:00,812.0956658287739,544.999365840883,3.3333333333333335,1
2023-02-04T15:00,811.064432821266,544.3073028749362,3.3333333333333335,1
2023-02-04T16:00,810.5483243166833,543.9609412090165,3.3333333333333335,1
2023-02-04T17:00,813.6400646865762,546.0358156503383,3.3333333333333335,1
2023-02-04T18:00,817.7442020240601,548.7901121456532,3.3333333333333335,1
2023-02-04T19:00,820.298860549898,550.5045496621997,3.3333333333333335,1
2023-02-04T20:00,825.3844570686132,553.9175057882416,3.3333333333333335,1
2023-02-04T21:00,825.8912943635792,554.2576455229599,3.3333333333333335,1
2023-02-04T22:00,826.3978208106837,554.5975766469265,3.3333333333333335,1
2023-02-04T23:00,831.9492579038304,558.3231595093629,3.3333333333333335,1
2023-02-05T00:00,832.9546350173771,558.9978705223256,3.3333333333333335,1
2023-02-05T01:00,834.9617575298446,560.34485529578,3.3333333333333335,1
2023-02-05T02:00,834.4604295005415,560.0084128425752,3.3333333333333335,1
2023-02-05T03:00,834.9617575298446,560.34485529578,3.3333333333333335,1
2023-02-05T04:00,836.463938817821,561.3529727919986,3.3333333333333335,1
2023-02-05T05:00,833.9588001017373,559.671768139569,3.3333333333333335,1
2023-02-05T06:00,840.9543829236595,564.3665206940532,3.3333333333333335,1
2023-02-05T07:00,846.9046060682981,568.3597298403305,3.3333333333333335,1
2023-02-05T08:00,841.4518419336972,564.7003666390697,3.3333333333333335,1
2023-02-05T09:00,831.446113462343,557.9854980575471,3.3333333333333335,1
2023-02-05T10:00,825.3844570686132,553.9175057882416,3.3333333333333335,1
2023-02-05T11:00,821.3184990548177,551.1888315294118,3.3333333333333335,1
2023-02-05T12:00,816.7201011814079,548.1028355927941,3.3333333333333335,1
2023-02-05T13:00,813.6400646865762,546.0358156503383,3.3333333333333335,1
2023-02-05T14:00,811.5802131168433,544.6534442789986,3.3333333333333335,1
2023-02-05T15:00,810.5483243166833,543.9609412090165,3.3333333333333335,1
2023-02-05T16:00,810.031886975744,543.6143588602223,3.3333333333333335,1
2023-02-05T17:00,813.1255909932224,545.690551110189,3.3333333333333335,1
2023-02-05T18:00,818.7670219385759,549.4765290645412,3.3333333333333335,1
2023-02-05T19:00,822.3368732823892,551.8722649370371,3.3333333333333335,1
2023-02-05T20:00,826.3978208106837,554.5975766469265,3.3333333333333335,1
2023-02-05T21:00,825.3844570686132,553.9175057882416,3.3333333333333335,1
2023-02-05T22:00,826.3978208106837,554.5975766469265,3.3333333333333335,1
2023-02-05T23:00,827.9155407684673,555.6161221820415,3.3333333333333335,1
2023-02-06T00:00,827.9155407684673,555.6161221820415,3.3333333333333335,1
2023-02-06T01:00,828.9258102605692,556.2941164820875,3.3333333333333335,1
2023-02-06T02:00,829.430483555578,556.6328039511998,3.3333333333333335,1
2023-02-06T03:00,829.430483555578,556.6328039511998,3.3333333333333335,1
2023-02-06T04:00,829.430483555578,556.6328039511998,3.3333333333333335,1
2023-02-06T05:00,832.9546350173771,558.9978705223256,3.3333333333333335,1
2023-02-06T06:00,834.9617575298446,560.34485529578,3.3333333333333335,1
2023-02-06T07:00,833.9588001017373,559.671768139569,3.3333333333333335,1
2023-02-06T08:00,833.4568687892797,559.3349208215799,3.3333333333333335,1
2023-02-06T09:00,826.3978208106837,554.5975766469265,3.3333333333333335,1
2023-02-06T10:00,819.2779530472326,549.8194161675306,3.3333333333333335,1
2023-02-06T11:00,813.1255909932224,545.690551110189,3.3333333333333335,1
2023-02-06T12:00,806.407565051192,541.1820676492255,3.3333333333333335,1
2023-02-06T13:00,802.2454336990656,538.3888512303934,3.3333333333333335,1
2023-02-06T14:00,801.2015224778372,537.6882798845494,3.3333333333333335,1
2023-02-06T15:00,799.1096089275919,536.284391640528,3.3333333333333335,1
2023-02-06T16:00,799.6331003751081,536.6357080173103,3.3333333333333335,1
2023-02-06T17:00,800.6790564800015,537.3376516895283,3.3333333333333335,1
2023-02-06T18:00,806.407565051192,541.1820676492255,3.3333333333333335,1
